Rank,Club,Country,Level,Elo,From,To
33,Celta,ESP,1,1723.51879883,2018-12-23,2019-01-06
34,Leverkusen,GER,1,1723.14770508,2018-12-23,2019-01-06
35,Schalke,GER,1,1718.94396973,2018-12-23,2019-01-03
36,PSV,NED,1,1718.82739258,2018-12-23,2019-01-03
37,CSKA Moskva,RUS,1,1717.17077637,2018-12-23,2019-01-03
38,Villarreal,ESP,1,1715.36462402,2018-12-23,2019-01-03
39,Atalanta,ITA,1,1714.66662598,2018-12-30,2019-01-06
40,Eibar,ESP,1,1714.63623047,2018-12-30,2019-01-06
41,Sociedad,ESP,1,1709.61157227,2018-12-27,2019-01-06
42,Lazio,ITA,1,1706.5020752,2018-12-30,2019-01-01
43,Espanyol,ESP,1,1702.8560791,2018-12-30,2019-01-01
44,Everton,ENG,1,1699.81750488,2018-12-30,2019-01-01
45,Leicester,ENG,1,1697.3828125,2018-12-30,2019-01-01
46,Young Boys,SUI,1,1695.82495117,2018-12-31,2019-01-01
47,Levante,ESP,1,1695.15795898,2018-12-31,2019-01-01
48,Milan,ITA,1,1695.06799316,2018-12-31,2019-01-01
49,Girona,ESP,1,1688.46459961,2018-12-31,2019-01-04
50,West Ham,ENG,1,1683.25292969,2018-12-31,2019-01-02
51,Torino,ITA,1,1679.26391602,2018-12-30,2019-01-07
52,Zenit,RUS,1,1678.57897949,2018-12-30,2019-01-07
53,Wolfsburg,GER,1,1678.07299805,2018-12-30,2019-01-07
54,Bilbao,ESP,1,1676.5390625,2018-12-30,2019-01-07
55,Crvena Zvezda,SRB,1,1675.73522949,2018-12-27,2019-01-20
56,Fiorentina,ITA,1,1672.14611816,2018-12-30,2019-01-19
57,Werder,GER,1,1670.84802246,2018-12-31,2019-01-02
58,Leganes,ESP,1,1668.06860352,2018-12-31,2019-01-02
59,FC Krasnodar,RUS,1,1667.06567383,2018-12-31,2019-01-02
60,Bournemouth,ENG,1,1666.25073242,2018-12-31,2019-01-02
61,Genk,BEL,1,1665.83496094,2018-12-27,2019-01-04
62,Dynamo Kyiv,UKR,1,1661.31677246,2018-12-31,2019-01-02
63,Crystal Palace,ENG,1,1658.87194824,2018-12-31,2019-01-02
64,Hertha,GER,1,1656.84228516,2018-12-30,2019-01-02
65,Watford,ENG,1,1655.81176758,2018-12-30,2019-01-02
66,Wolves,ENG,1,1649.80761719,2018-12-30,2019-01-02
67,Braga,POR,1,1649.31359863,2018-12-30,2019-01-02
68,Valladolid,ESP,1,1649.05517578,2018-12-30,2019-01-02
69,Brugge,BEL,1,1644.06860352,2018-12-30,2019-01-05
70,Dinamo Zagreb,CRO,1,1643.15844727,2018-12-30,2019-01-05
71,Brighton,ENG,1,1642.41906738,2018-12-30,2019-01-02
72,Marseille,FRA,1,1638.2545166,2018-12-30,2019-01-02
73,Mainz,GER,1,1637.5612793,2018-12-30,2019-01-02
74,Sampdoria,ITA,1,1636.40820312,2018-12-30,2019-01-12
75,Newcastle,ENG,1,1633.6262207,2018-12-30,2019-01-02
76,Saint-Etienne,FRA,1,1626.09875488,2018-12-31,2019-01-02
77,Slavia Praha,CZE,1,1624.90612793,2018-12-31,2019-01-02
78,Augsburg,GER,1,1624.24414062,2018-12-31,2019-01-02
79,Southampton,ENG,1,1623.5090332,2018-12-31,2019-01-02
80,Freiburg,GER,1,1623.19970703,2018-12-23,2019-01-12
81,Depor,ESP,2,1620.55981445,2018-12-23,2019-01-02
82,Stuttgart,GER,1,1616.07385254,2018-12-27,2019-01-02
83,PAOK,GRE,1,1615.65368652,2018-12-27,2019-01-02
84,Bueyueksehir,TUR,1,1615.44433594,2018-12-27,2019-01-02
85,Burnley,ENG,1,1614.6583252,2018-12-31,2019-01-02
86,Montpellier,FRA,1,1614.42797852,2018-12-31,2019-01-08
87,Bordeaux,FRA,1,1612.01489258,2018-12-31,2019-01-08
88,APOEL,CYP,0,1611.73596191,2018-12-31,2019-01-08
89,Olympiakos,GRE,1,1611.68041992,2018-12-31,2019-01-08
90,Lok Moskva,RUS,1,1610.87011719,2018-12-31,2019-01-08
91,Rennes,FRA,1,1610.59057617,2018-12-31,2019-01-08
92,Spartak Moskva,RUS,1,1607.18151855,2018-12-31,2019-01-08
93,Viktoria Plzen,CZE,1,1602.75500488,2018-12-31,2019-01-08
94,West Brom,ENG,2,1602.18286133,2018-12-31,2019-01-01
95,Koeln,GER,2,1600.7611084,2018-12-30,2019-01-01
96,Nice,FRA,1,1599.08129883,2018-12-30,2019-01-01
97,Besiktas,TUR,1,1598.58581543,2018-12-30,2019-01-01
98,Malaga,ESP,2,1595.88366699,2018-12-30,2019-01-01
99,Cadiz,ESP,2,1593.15551758,2018-12-30,2019-01-01
100,Sassuolo,ITA,1,1592.61535645,2018-12-30,2019-01-01
None,Rayo Vallecano,ESP,1,1590.68713379,2018-12-24,2019-01-01
None,Granada,ESP,2,1588.72351074,2018-12-22,2019-01-04
None,Monaco,FRA,1,1587.85681152,2018-12-23,2019-01-06
None,Hamburg,GER,2,1586.59094238,2018-12-24,2019-01-30
None,Standard,BEL,1,1586.08508301,2018-12-27,2019-01-19
None,Lille,FRA,1,1583.52648926,2018-12-23,2019-01-11
None,Basel,SUI,1,1583.14697266,2018-12-16,2019-02-03
None,FC Kobenhavn,DEN,1,1581.50280762,2018-12-17,2019-02-10
None,Osasuna,ESP,2,1580.69641113,2018-12-24,2019-01-06
None,Fulham,ENG,1,1578.94140625,2018-12-30,2019-01-01
None,Rostov,RUS,1,1577.72033691,2018-12-14,2019-02-12
None,Cardiff,ENG,1,1573.44006348,2018-12-30,2019-01-01
None,Rubin Kazan,RUS,1,1573.36633301,2018-12-14,2019-02-12
None,Huesca,ESP,1,1573.20837402,2018-12-24,2019-01-05
None,Gijon,ESP,2,1570.98217773,2018-12-23,2019-01-05
None,Midtjylland,DEN,1,1570.75488281,2018-12-17,2019-02-11
None,Feyenoord,NED,1,1568.17248535,2018-12-24,2019-01-19
None,Hannover,GER,1,1568.07849121,2018-12-23,2019-01-19
None,Reims,FRA,1,1567.74475098,2018-12-23,2019-01-11
None,Celtic,SCO,1,1564.10522461,2018-12-30,2019-01-23
None,Galatasaray,TUR,1,1563.52526855,2018-12-24,2019-01-19
None,Malmoe,SWE,1,1563.37817383,2018-12-14,2019-02-14
None,Apollon Lemesos,CYP,0,1563.13635254,2018-12-14,2019-07-11
None,Alcorcon,ESP,2,1561.0065918,2018-12-24,2019-01-05
None,Aston Villa,ENG,2,1560.75097656,2018-12-30,2019-01-01
None,Nantes,FRA,1,1559.01745605,2018-12-23,2019-01-08
None,Stoke,ENG,2,1557.00634766,2018-12-30,2019-01-01
None,Rijeka,CRO,1,1556.97045898,2018-12-14,2019-01-30
None,Albacete,ESP,2,1555.41491699,2018-12-24,2019-01-04
None,Razgrad,BUL,1,1554.45874023,2018-12-17,2019-02-15
None,Terek Grozny,RUS,1,1552.33752441,2018-12-14,2019-02-12
None,AIK,SWE,1,1550.45715332,2018-12-14,2019-02-14
None,AEK,GRE,1,1549.4543457,2018-12-17,2019-01-14
None,Cagliari,ITA,1,1547.13793945,2018-12-30,2019-01-20
None,Genoa,ITA,1,1546.79699707,2018-12-30,2019-01-21
None,Udinese,ITA,1,1546.27954102,2018-12-30,2019-01-19
None,Dynamo Moskva,RUS,1,1543.65332031,2018-12-14,2019-02-12
None,Empoli,ITA,1,1541.50354004,2018-12-30,2019-01-20
None,LASK,AUT,1,1540.85534668,2018-12-16,2019-02-14
None,Norwich,ENG,2,1540.57226562,2018-12-30,2019-01-01
None,Nimes,FRA,1,1540.13806152,2018-12-23,2019-01-16
None,Duesseldorf,GER,1,1539.46704102,2018-12-23,2019-01-19
None,Middlesbrough,ENG,2,1538.64831543,2018-12-30,2019-01-01
None,Angers,FRA,1,1537.34753418,2018-12-23,2019-01-08
None,Strasbourg,FRA,1,1535.80371094,2018-12-23,2019-01-13
None,Leeds,ENG,2,1535.5032959,2018-12-30,2019-01-01
None,Gent,BEL,1,1533.6550293,2018-12-27,2019-01-20
None,Derby,ENG,2,1530.32348633,2018-12-30,2019-01-01
None,Palermo,ITA,2,1529.41809082,2018-12-31,2019-01-18
None,Holstein,GER,2,1529.39782715,2018-12-24,2019-01-30
None,Swansea,ENG,2,1528.37402344,2018-12-30,2019-01-01
None,BATE,BLR,1,1526.49926758,2018-12-14,2019-02-14
None,Larnaca,CYP,0,1525.37744141,2018-12-14,2019-07-11
None,Union Berlin,GER,2,1525.18273926,2018-12-24,2019-01-31
None,Spal,ITA,1,1524.66516113,2018-12-30,2019-01-20
None,Rapid Wien,AUT,1,1524.47766113,2018-12-17,2019-02-14
None,Huddersfield,ENG,1,1524.43859863,2018-12-30,2019-01-02
None,M Tel Aviv,ISR,1,1523.91345215,2018-12-30,2019-01-07
None,Guimaraes,POR,1,1523.63244629,2018-12-24,2019-01-02
None,Numancia,ESP,2,1521.29504395,2018-12-24,2019-01-07
None,CFR Cluj,ROM,1,1521.19946289,2018-12-23,2019-02-02
None,Steaua,ROM,1,1520.73986816,2018-12-23,2019-02-02
None,Zaragoza,ESP,2,1520.31311035,2018-12-23,2019-01-05
None,Tula,RUS,1,1520.12976074,2018-12-14,2019-02-12
None,Oviedo,ESP,2,1519.90039062,2018-12-23,2019-01-07
None,Sturm Graz,AUT,1,1519.58178711,2018-12-16,2019-02-14
None,Anderlecht,BEL,1,1519.4510498,2018-12-28,2019-01-20
None,Trabzonspor,TUR,1,1518.53991699,2018-12-24,2019-01-20
None,Parma,ITA,1,1518.24133301,2018-12-30,2019-01-19
None,Fenerbahce,TUR,1,1516.5,2018-12-25,2019-01-21
None,Sheffield United,ENG,2,1515.46520996,2018-12-30,2019-01-01
None,Norrkoeping,SWE,1,1515.40649414,2018-12-14,2019-02-14
None,Tenerife,ESP,2,1515.36657715,2018-12-22,2019-01-04
None,Las Palmas,ESP,2,1514.37194824,2018-12-23,2019-01-07
None,Toulouse,FRA,1,1513.89782715,2018-12-23,2019-01-13
None,Almeria,ESP,2,1513.7590332,2018-12-23,2019-01-06
None,Ufa,RUS,1,1513.56945801,2018-12-14,2019-02-12
None,Mallorca,ESP,2,1513.49487305,2018-12-22,2019-01-06
None,Bologna,ITA,1,1513.45812988,2018-12-30,2019-01-20
None,Nuernberg,GER,1,1513.44824219,2018-12-23,2019-01-20
None,FK Astana,KAZ,0,1511.60131836,2018-12-14,2019-07-09
None,Rosenborg,NOR,1,1508.50061035,2018-12-14,2019-03-31
None,Chievo,ITA,1,1508.18310547,2018-12-30,2019-01-21
None,Olexandriya,UKR,1,1506.70739746,2018-12-14,2019-02-14
None,Alkmaar,NED,1,1506.15686035,2018-12-23,2019-01-19
None,Jablonec,CZE,1,1503.82763672,2018-12-18,2019-02-08
None,Sverdlovsk,RUS,1,1501.875,2018-12-14,2019-02-12
None,St Pauli,GER,2,1500.11169434,2018-12-23,2019-01-29
None,Metz,FRA,2,1499.15454102,2018-12-18,2019-01-11
None,Brest,FRA,2,1498.61486816,2018-12-22,2019-01-12
None,Zorya,UKR,1,1498.36853027,2018-12-14,2019-02-14
None,Sparta Praha,CZE,1,1496.58569336,2018-12-16,2019-02-10
None,Charleroi,BEL,1,1494.65722656,2018-12-27,2019-01-20
None,Partizan,SRB,1,1492.97155762,2018-12-15,2019-02-16
None,St Truiden,BEL,1,1491.82714844,2018-12-27,2019-01-18
None,Austria Wien,AUT,1,1490.85949707,2018-12-17,2019-02-14
None,Amiens,FRA,1,1490.3984375,2018-12-24,2019-01-08
None,Hull,ENG,2,1488.50842285,2018-12-30,2019-01-01
None,Guingamp,FRA,1,1488.03088379,2018-12-23,2019-01-12
None,Utrecht,NED,1,1487.99597168,2018-12-24,2019-01-19
None,Bochum,GER,2,1487.9317627,2018-12-22,2019-01-29
None,Orenburg,RUS,1,1486.63684082,2018-12-14,2019-02-12
None,Molde,NOR,1,1486.11584473,2018-12-14,2019-03-31
None,Rangers,SCO,1,1485.46606445,2018-12-30,2019-01-23
None,Heidenheim,GER,2,1485.00756836,2018-12-23,2019-01-30
None,Kortrijk,BEL,1,1484.8215332,2018-12-27,2019-01-19
None,Dijon,FRA,1,1484.62963867,2018-12-23,2019-01-13
None,Vitesse,NED,1,1483.79919434,2018-12-24,2019-01-18
None,Panathinaikos,GRE,1,1482.83850098,2018-12-17,2019-01-13
None,Caen,FRA,1,1482.61303711,2018-12-23,2019-01-11
None,Birmingham,ENG,2,1482.57983398,2018-12-30,2019-01-01
None,Zuerich,SUI,1,1481.8963623,2018-12-17,2019-02-06
None,Cordoba,ESP,2,1481.66931152,2018-12-23,2019-01-06
None,Osijek,CRO,1,1481.03991699,2018-12-17,2019-02-03
None,Rio Ave,POR,1,1480.87390137,2018-12-24,2019-01-02
None,Brondby,DEN,1,1480.57861328,2018-12-17,2019-02-10
None,Lugo,ESP,2,1480.23266602,2018-12-23,2019-01-06
None,Kasimpasa,TUR,1,1479.78063965,2018-12-23,2019-01-21
None,Elche,ESP,2,1477.55151367,2018-12-23,2019-01-04
None,Haecken,SWE,1,1477.47558594,2018-12-14,2019-02-14
None,Preston,ENG,2,1475.25463867,2018-12-30,2019-01-01
None,Bristol City,ENG,2,1474.8972168,2018-12-30,2019-01-01
None,Antwerp,BEL,1,1473.87866211,2018-12-27,2019-01-19
None,Forest,ENG,2,1473.85144043,2018-12-30,2019-01-01
None,Belenenses,POR,1,1472.5546875,2018-12-23,2019-01-03
None,Atromitos,GRE,1,1470.96594238,2018-12-17,2019-01-12
None,CSKA Sofia,BUL,1,1470.92675781,2018-12-17,2019-02-16
None,QPR,ENG,2,1470.42431641,2018-12-30,2019-01-01
None,Frosinone,ITA,1,1469.96472168,2018-12-30,2019-01-20
None,Hajduk,CRO,1,1468.96533203,2018-12-17,2019-02-03
None,Thun,SUI,1,1468.47509766,2018-12-16,2019-02-06
None,Brentford,ENG,2,1468.12451172,2018-12-30,2019-01-01
None,Regensburg,GER,2,1467.96337891,2018-12-23,2019-01-30
None,Malatyaspor,TUR,1,1467.94042969,2018-12-24,2019-01-19
None,Karabakh Agdam,AZE,0,1467.65319824,2018-12-14,2019-07-10
None,Maribor,SVN,1,1464.57629395,2018-12-08,2019-02-23
None,Le Havre,FRA,2,1463.71630859,2018-12-15,2019-01-12
None,Konyaspor,TUR,1,1461.49987793,2018-12-25,2019-01-19
None,Sheffield Weds,ENG,2,1460.50927734,2018-12-30,2019-01-01
None,Vorskla,UKR,1,1459.91223145,2018-12-14,2019-02-14
None,Zulte Waregem,BEL,1,1459.20812988,2018-12-27,2019-01-19
None,Extremadura,ESP,2,1459.15783691,2018-12-23,2019-01-05
None,Anorthosis,CYP,0,1458.23754883,2018-12-14,2019-07-01
None,Paderborn,GER,2,1458.10314941,2018-12-24,2019-01-30
None,Wolfsberg,AUT,1,1457.17932129,2018-12-16,2019-02-14
None,Clermont,FRA,2,1456.66955566,2018-12-22,2019-01-11
None,Verona,ITA,2,1455.77563477,2018-12-31,2019-01-20
None,Lorient,FRA,2,1452.46166992,2018-12-23,2019-01-11
None,Ostersund,SWE,1,1452.35192871,2018-12-14,2019-02-14
None,Luzern,SUI,1,1451.38195801,2018-12-17,2019-02-10
None,Lok Zagreb,CRO,1,1450.9407959,2018-12-15,2019-02-01
None,Craiova,ROM,1,1447.82775879,2018-12-20,2019-02-03
None,Majadahonda,ESP,2,1447.57092285,2018-12-24,2019-01-07
None,Videoton,HUN,1,1446.9465332,2018-12-17,2019-02-02
None,Troyes,FRA,2,1444.90136719,2018-12-22,2019-01-12
None,Brescia,ITA,2,1444.08630371,2018-12-31,2019-01-19
None,Paris FC,FRA,2,1443.96655273,2018-12-22,2019-01-11
None,Benevento,ITA,2,1443.30456543,2018-12-31,2019-01-19
None,Antalyaspor,TUR,1,1442.45703125,2018-12-25,2019-01-19
None,Cittadella,ITA,2,1442.42834473,2018-12-31,2019-01-19
None,Darmstadt,GER,2,1442.10656738,2018-12-24,2019-01-29
None,Sivasspor,TUR,1,1441.91552734,2018-12-24,2019-01-20
None,Millwall,ENG,2,1441.86242676,2018-12-30,2019-01-01
None,Sion,SUI,1,1440.7166748,2018-12-16,2019-02-10
None,Boavista,POR,1,1440.61584473,2018-12-23,2019-01-02
None,Tarragona,ESP,2,1439.73522949,2018-12-22,2019-01-06
None,Dinamo Minsk,BLR,1,1439.70593262,2018-12-14,2019-02-14
None,Beer-Sheva,ISR,1,1439.60522461,2018-12-30,2019-01-06
None,Reus Deportiu,ESP,2,1438.95324707,2018-12-24,2019-01-06
None,Dresden,GER,2,1438.21325684,2018-12-24,2019-01-30
None,Oostende,BEL,1,1437.70263672,2018-12-27,2019-01-20
None,Trencin,SLK,0,1437.50158691,2018-12-14,2019-07-01
None,Bielefeld,GER,2,1436.66088867,2018-12-23,2019-01-30
None,Aue,GER,2,1436.61071777,2018-12-24,2019-01-29
None,Kryliya Sovetov,RUS,1,1436.39294434,2018-12-14,2019-02-12
None,Trnava,SLK,0,1435.54138184,2018-12-14,2019-07-10
None,Legia,POL,1,1434.20007324,2018-12-21,2019-02-10
None,Djurgarden,SWE,1,1432.56469727,2018-12-14,2019-02-14
None,Mattersburg,AUT,1,1430.81164551,2018-12-16,2019-02-14
None,Lens,FRA,2,1428.51855469,2018-12-23,2019-01-14
None,Hammarby,SWE,1,1427.6854248,2018-12-14,2019-02-14
None,Spezia,ITA,2,1426.03198242,2018-12-31,2019-01-21
None,Pescara,ITA,2,1425.07751465,2018-12-31,2019-01-20
None,Moreirense,POR,1,1424.53588867,2018-12-23,2019-01-02
None,Goeztepe,TUR,1,1424.30432129,2018-12-23,2019-01-19
None,Portimonense,POR,1,1422.31115723,2018-12-23,2019-01-02
None,Fuerth,GER,2,1421.25280762,2018-12-22,2019-01-29
None,St Poelten,AUT,1,1420.31799316,2018-12-17,2019-02-14
None,Santa Clara,POR,1,1419.95812988,2018-12-23,2019-01-02
None,Perugia,ITA,2,1418.4654541,2018-12-31,2019-01-19
None,Hartberg,AUT,1,1417.83227539,2018-12-17,2019-02-14
None,Lecce,ITA,2,1417.52282715,2018-12-31,2019-01-19
None,Maritimo,POR,1,1417.47546387,2018-12-23,2019-01-02
None,Ferencvaros,HUN,1,1416.82275391,2018-12-17,2019-02-02
None,Venezia,ITA,2,1416.38806152,2018-12-31,2019-01-21
None,Aberdeen,SCO,1,1416.32434082,2018-12-30,2019-01-23
None,Nis,SRB,1,1415.78564453,2018-12-18,2019-02-16
None,Altach,AUT,1,1415.55627441,2018-12-17,2019-02-14
None,Soligorsk,BLR,1,1415.50463867,2018-12-14,2019-02-14
None,Anzhi,RUS,1,1414.90625,2018-12-14,2019-02-12
None,Viitorul,ROM,1,1413.81311035,2018-12-23,2019-02-03
None,Yenisey,RUS,1,1412.30712891,2018-12-14,2019-02-12
None,Crotone,ITA,2,1409.95947266,2018-12-31,2019-01-19
None,Akhisar,TUR,1,1409.36755371,2018-12-25,2019-01-18
None,Bursaspor,TUR,1,1409.24938965,2018-12-24,2019-01-21
None,Astra,ROM,1,1408.64819336,2018-12-21,2019-02-01
None,Lugano,SUI,1,1407.76501465,2018-12-17,2019-02-06
None,Slovan Liberec,CZE,1,1406.01928711,2018-12-16,2019-02-09
None,Heracles,NED,1,1405.95385742,2018-12-23,2019-01-19
None,Xanthi,GRE,1,1405.00366211,2018-12-17,2019-01-13
None,Setubal,POR,1,1403.73681641,2018-12-23,2019-01-02
None,Ingolstadt,GER,2,1402.73779297,2018-12-23,2019-01-29
None,Alanyaspor,TUR,1,1402.21411133,2018-12-23,2019-01-20
None,Sarpsborg,NOR,1,1401.79943848,2018-12-14,2019-03-31
None,Sandhausen,GER,2,1401.79064941,2018-12-22,2019-01-30
None,Blackburn,ENG,2,1401.48205566,2018-12-30,2019-01-01
None,Chaves,POR,1,1401.47973633,2018-12-24,2019-01-03
None,Ajaccio,FRA,2,1400.98034668,2018-12-23,2019-01-11
None,Grenoble,FRA,2,1399.06445312,2018-12-22,2019-01-12
None,Tondela,POR,1,1398.93725586,2018-12-23,2019-01-02
None,Ilichivets,UKR,1,1398.55712891,2018-12-14,2019-02-14
None,Niort,FRA,2,1398.50866699,2018-12-22,2019-01-11
None,Brann,NOR,1,1398.45678711,2018-12-14,2019-03-30
None,Nordsjaelland,DEN,1,1398.44824219,2018-12-17,2019-02-10
None,Lokeren,BEL,1,1395.55004883,2018-12-28,2019-01-19
None,Heerenveen,NED,1,1394.73071289,2018-12-23,2019-01-20
None,Foggia,ITA,2,1393.10961914,2018-12-31,2019-01-19
None,FC Lviv,UKR,1,1392.85754395,2018-12-14,2019-02-14
None,Lech,POL,1,1392.38500977,2018-12-22,2019-02-08
None,Asteras Tripolis,GRE,1,1392.09985352,2018-12-16,2019-01-13
None,Desna,UKR,1,1392.05065918,2018-12-14,2019-02-14
None,Beveren,BEL,1,1389.92370605,2018-12-28,2019-01-19
None,Auxerre,FRA,2,1388.54492188,2018-12-22,2019-01-11
None,Wacker Innsbruck,AUT,1,1387.66845703,2018-12-16,2019-02-14
None,Levski,BUL,1,1386.3125,2018-12-16,2019-02-17
None,Kayseri,TUR,1,1385.86401367,2018-12-24,2019-01-19
None,Nacional,POR,1,1385.7265625,2018-12-24,2019-01-02
None,Aalborg,DEN,1,1385.16662598,2018-12-15,2019-02-10
None,Den Haag,NED,1,1384.90771484,2018-12-24,2019-01-19
None,Salernitana,ITA,2,1384.58337402,2018-12-31,2019-01-18
None,Admira,AUT,1,1384.19995117,2018-12-16,2019-02-14
None,Lechia,POL,1,1383.7746582,2018-12-23,2019-02-09
None,Reading,ENG,2,1383.70349121,2018-12-30,2019-01-01
None,Groningen,NED,1,1382.68811035,2018-12-23,2019-01-19
None,Mlada Boleslav,CZE,1,1382.65979004,2018-12-16,2019-02-09
None,Cercle Brugge,BEL,1,1381.69067383,2018-12-27,2019-01-19
None,Kilmarnock,SCO,1,1381.10595703,2018-12-30,2019-01-23
None,Jagiellonia,POL,1,1380.66552734,2018-12-22,2019-02-08
None,Duisburg,GER,2,1380.37109375,2018-12-24,2019-01-29
None,Dunajska,SLK,0,1380.25280762,2018-12-14,2019-07-10
None,Ascoli,ITA,2,1379.95983887,2018-12-31,2019-01-20
None,Cremonese,ITA,2,1379.66821289,2018-12-31,2019-01-20
None,Odense,DEN,1,1378.9732666,2018-12-15,2019-02-10
None,Olimpija Ljubljana,SVN,1,1378.93371582,2018-12-09,2019-02-24
None,Dinamo Bucuresti,ROM,1,1377.82897949,2018-12-21,2019-02-04
None,StGallen,SUI,1,1377.39428711,2018-12-17,2019-02-06
None,Banik Ostrava,CZE,1,1374.62463379,2018-12-15,2019-02-08
None,Wigan,ENG,2,1373.93151855,2018-12-30,2019-01-01
None,Panionios,GRE,1,1372.83056641,2018-12-16,2019-01-12
None,Karpaty,UKR,1,1372.51538086,2018-12-14,2019-02-14
None,Feirense,POR,1,1372.16040039,2018-12-23,2019-01-03
None,Chateauroux,FRA,2,1371.67883301,2018-12-22,2019-01-11
None,Grasshoppers,SUI,1,1371.1463623,2018-12-16,2019-02-03
None,Aarhus,DEN,1,1371.05554199,2018-12-18,2019-02-08
None,Olimpik Donetsk,UKR,1,1368.80541992,2018-12-14,2019-02-14
None,Haugesund,NOR,1,1368.74621582,2018-12-14,2019-03-31
None,Randers,DEN,1,1368.27087402,2018-12-16,2019-02-10
None,Aves,POR,1,1367.28771973,2018-12-23,2019-01-03
None,Ipswich,ENG,2,1367.07080078,2018-12-30,2019-01-01
None,Teplice,CZE,1,1366.84057617,2018-12-16,2019-02-09
None,Rotherham,ENG,2,1364.19250488,2018-12-30,2019-01-01
None,Willem II,NED,1,1363.83166504,2018-12-24,2019-01-20
None,Eupen,BEL,1,1363.15551758,2018-12-27,2019-01-19
None,Sigma Olomouc,CZE,1,1361.70812988,2018-12-15,2019-02-08
None,Cosenza,ITA,2,1361.51586914,2018-12-28,2019-01-20
None,Botev Plovdiv,BUL,1,1361.48217773,2018-12-17,2019-02-16
None,Torpedo Zhodino,BLR,1,1361.07763672,2018-12-14,2019-02-14
None,Slovan Bratislava,SLK,0,1360.99829102,2018-12-14,2019-07-10
None,Mouscron,BEL,1,1360.61132812,2018-12-27,2019-01-20
None,SonderjyskE,DEN,1,1358.85888672,2018-12-17,2019-02-09
None,Sundsvall,SWE,1,1358.75317383,2018-12-14,2019-02-14
None,Magdeburg,GER,2,1355.86914062,2018-12-23,2019-01-29
None,Erzurum BB,TUR,1,1353.40039062,2018-12-24,2019-01-19
None,Tescoma Zlin,CZE,1,1353.22741699,2018-12-16,2019-02-09
None,Orleans,FRA,2,1352.94873047,2018-12-22,2019-01-11
None,Carpi,ITA,2,1352.34143066,2018-12-31,2019-01-19
None,Hibernian,SCO,1,1352.04846191,2018-12-30,2019-01-23
None,Ankaraguecue,TUR,1,1351.57019043,2018-12-23,2019-01-19
None,Beroe Stara Zagora,BUL,1,1348.75891113,2018-12-16,2019-02-17
None,Sepsi,ROM,1,1348.30578613,2018-12-22,2019-02-03
None,Dinamo Brest,BLR,1,1347.82128906,2018-12-14,2019-02-14
None,Gabala,AZE,0,1347.34912109,2018-12-14,2019-07-10
None,Rizespor,TUR,1,1346.7076416,2018-12-24,2019-01-21
None,Panetolikos,GRE,1,1346.69958496,2018-12-16,2019-01-12
None,Livorno,ITA,2,1344.43994141,2018-12-31,2019-01-27
None,Wisla,POL,1,1344.21447754,2018-12-22,2019-02-11
None,Esbjerg,DEN,1,1343.77929688,2018-12-17,2019-02-08
None,Bolton,ENG,2,1343.64868164,2018-12-30,2019-01-01
None,Domzale,SVN,1,1343.06225586,2018-12-09,2019-02-24
