Rank,Club,Country,Level,Elo,From,To
40,Olympiakos,GRE,1,1712.90917969,2008-12-29,2009-01-03
41,Tottenham,ENG,1,1712.4519043,2008-12-29,2009-01-11
42,Man City,ENG,1,1709.93518066,2008-12-29,2009-01-17
43,Lazio,ITA,1,1709.56628418,2008-12-29,2009-01-11
44,Shakhtar,UKR,1,1706.18969727,2008-12-29,2009-01-04
45,Zenit,RUS,1,1704.67529297,2008-12-29,2009-01-04
46,Stuttgart,GER,1,1704.51916504,2008-12-29,2009-01-04
47,Zaragoza,ESP,2,1703.03356934,2008-12-29,2009-01-03
48,Fulham,ENG,1,1702.69714355,2008-12-29,2009-01-03
49,Wigan,ENG,1,1702.16259766,2008-12-29,2009-01-03
50,Almeria,ESP,1,1701.49584961,2008-12-27,2009-01-04
51,Benfica,POR,1,1698.19726562,2008-12-27,2009-01-04
52,Newcastle,ENG,1,1697.46179199,2008-12-29,2009-01-04
53,Bolton,ENG,1,1696.20324707,2008-12-29,2009-01-04
54,West Ham,ENG,1,1695.89282227,2008-12-29,2009-01-04
55,Paris SG,FRA,1,1692.95275879,2008-12-29,2009-01-04
56,Panathinaikos,GRE,1,1690.47375488,2008-12-27,2009-01-04
57,Napoli,ITA,1,1689.25402832,2008-12-29,2009-01-04
58,Celtic,SCO,1,1688.65722656,2008-12-29,2009-01-03
59,Blackburn,ENG,1,1688.11547852,2008-12-29,2009-01-03
60,Genoa,ITA,1,1686.54699707,2008-12-28,2009-01-03
61,Osasuna,ESP,1,1686.15881348,2008-12-28,2009-01-03
62,Sampdoria,ITA,1,1685.90551758,2008-12-28,2009-01-03
63,Nice,FRA,1,1685.85327148,2008-12-28,2009-01-03
64,Galatasaray,TUR,1,1685.51184082,2008-12-28,2009-01-03
65,Ajax,NED,1,1681.17224121,2008-12-29,2009-01-11
66,Portsmouth,ENG,1,1679.2557373,2008-12-29,2009-01-04
67,Recreativo,ESP,1,1676.69299316,2008-12-27,2009-01-04
68,Espanyol,ESP,1,1674.81994629,2008-12-30,2009-01-04
69,Fenerbahce,TUR,1,1674.15539551,2008-12-30,2009-01-04
70,Middlesbrough,ENG,1,1673.46240234,2008-12-30,2009-01-04
71,Dortmund,GER,1,1672.31408691,2008-12-29,2009-01-04
72,Malaga,ESP,1,1672.09399414,2008-12-29,2009-01-04
73,Hertha,GER,1,1668.98010254,2008-12-29,2009-01-09
74,Reading,ENG,2,1668.64685059,2008-12-29,2009-01-09
75,Gijon,ESP,1,1666.59667969,2008-12-22,2009-01-04
76,Atalanta,ITA,1,1664.39685059,2008-12-22,2009-01-04
77,Nancy,FRA,1,1662.97888184,2008-12-22,2009-01-04
78,Palermo,ITA,1,1661.40234375,2008-12-22,2009-01-04
79,Udinese,ITA,1,1658.54296875,2008-12-22,2009-01-10
80,Standard,BEL,1,1654.2869873,2008-12-29,2009-01-10
81,Toulouse,FRA,1,1652.17492676,2008-12-29,2009-01-10
82,Lorient,FRA,1,1651.22570801,2008-12-29,2009-01-10
83,Sunderland,ENG,1,1650.32250977,2008-12-29,2009-01-10
84,Sociedad,ESP,2,1648.00854492,2008-12-28,2009-01-04
85,Hoffenheim,GER,1,1647.87988281,2008-12-28,2009-01-18
86,Metalist,UKR,1,1644.89404297,2008-12-28,2009-01-04
87,Rangers,SCO,1,1644.84997559,2008-12-28,2009-01-04
88,Siena,ITA,1,1644.57739258,2008-12-22,2009-01-10
89,Cagliari,ITA,1,1638.11010742,2008-12-28,2009-01-10
90,Saint-Etienne,FRA,1,1636.91345215,2008-12-29,2009-01-10
91,Caen,FRA,1,1636.69165039,2008-12-29,2009-01-10
92,PSV,NED,1,1636.05004883,2008-12-29,2009-01-10
93,Numancia,ESP,1,1634.32214355,2008-12-29,2009-01-04
94,Birmingham,ENG,2,1631.92712402,2008-12-29,2009-01-04
95,Anderlecht,BEL,1,1630.91259766,2008-12-22,2009-01-04
96,Le Mans,FRA,1,1629.40490723,2008-12-31,2009-01-04
97,Braga,POR,1,1627.66601562,2008-12-31,2009-01-04
98,FC Kobenhavn,DEN,1,1625.92431641,2008-12-31,2009-01-11
99,Hull,ENG,1,1624.78967285,2008-12-31,2009-01-10
100,Catania,ITA,1,1624.66333008,2008-12-27,2009-01-10
None,Monaco,FRA,1,1622.65979004,2008-12-22,2009-01-10
None,Hercules,ESP,2,1622.22558594,2008-12-21,2009-01-04
None,Wolves,ENG,2,1621.0402832,2008-12-30,2009-01-10
None,Salamanca,ESP,2,1619.48986816,2008-12-21,2009-01-03
None,Twente,NED,1,1619.01916504,2008-12-28,2009-01-17
None,Lecce,ITA,1,1618.5612793,2008-12-22,2009-01-11
None,Alkmaar,NED,1,1615.8314209,2008-12-29,2009-01-18
None,Frankfurt,GER,1,1614.45068359,2008-12-19,2009-01-31
None,Bologna,ITA,1,1614.29467773,2008-12-22,2009-01-11
None,Sivasspor,TUR,1,1613.76525879,2008-12-22,2009-01-24
None,Hannover,GER,1,1611.9732666,2008-12-19,2009-01-31
None,Rubin Kazan,RUS,1,1610.3494873,2008-12-19,2009-02-18
None,Xerez,ESP,2,1606.5760498,2008-12-22,2009-01-03
None,Castellon,ESP,2,1606.37658691,2008-12-21,2009-01-03
None,Tarragona,ESP,2,1604.48156738,2008-12-22,2009-01-03
None,Spartak Moskva,RUS,1,1604.43737793,2008-12-19,2009-02-18
None,Dynamo Moskva,RUS,1,1602.01940918,2008-12-19,2009-02-18
None,Stoke,ENG,1,1602.01501465,2008-12-29,2009-01-10
None,Reggina,ITA,1,1601.98242188,2008-12-22,2009-01-11
None,Besiktas,TUR,1,1600.6739502,2008-12-22,2009-01-24
None,West Brom,ENG,1,1600.42614746,2008-12-29,2009-01-10
None,Auxerre,FRA,1,1599.66210938,2008-12-21,2009-01-10
None,Sochaux,FRA,1,1599.09802246,2008-12-21,2009-01-10
None,Lens,FRA,2,1598.37927246,2008-12-20,2009-01-08
None,AEK,GRE,1,1598.22961426,2008-12-22,2009-01-04
None,Slavia Praha,CZE,1,1597.59790039,2008-12-18,2009-02-23
None,Parma,ITA,2,1595.52429199,2008-12-20,2009-01-10
None,Las Palmas,ESP,2,1594.87890625,2008-12-21,2009-01-03
None,Levante,ESP,2,1591.32922363,2008-12-21,2009-01-04
None,Celta,ESP,2,1590.29785156,2008-12-19,2009-01-04
None,Nuernberg,GER,2,1588.91503906,2008-12-19,2009-01-30
None,Amkar Perm,RUS,1,1587.46533203,2008-12-19,2009-02-18
None,Maritimo,POR,1,1584.61096191,2008-12-22,2009-01-04
None,Lok Moskva,RUS,1,1584.60339355,2008-12-19,2009-02-18
None,Torino,ITA,1,1584.50939941,2008-12-22,2009-01-10
None,Kryliya Sovetov,RUS,1,1583.60058594,2008-12-19,2009-02-18
None,Nantes,FRA,1,1581.59973145,2008-12-21,2009-01-10
None,Bochum,GER,1,1581.52185059,2008-12-19,2009-02-01
None,Chievo,ITA,1,1581.14697266,2008-12-22,2009-01-11
None,Livorno,ITA,2,1581.06079102,2008-12-21,2009-01-10
None,Tenerife,ESP,2,1578.02905273,2008-12-22,2009-01-04
None,Grenoble,FRA,1,1577.29040527,2008-12-21,2009-01-10
None,Valenciennes,FRA,1,1577.15551758,2008-12-22,2009-01-17
None,Aalborg,DEN,1,1576.96557617,2008-12-18,2009-02-18
None,Steaua,ROM,1,1576.65881348,2008-12-11,2009-02-27
None,Trabzonspor,TUR,1,1576.48901367,2008-12-21,2009-01-25
None,Sheffield United,ENG,2,1572.95471191,2008-12-29,2009-01-10
None,Mainz,GER,2,1571.32556152,2008-12-19,2009-02-02
None,Cardiff,ENG,2,1571.10021973,2008-12-29,2009-01-17
None,Koeln,GER,1,1571.00708008,2008-12-19,2009-01-31
None,FC Moskva,RUS,1,1570.16833496,2008-12-19,2009-02-18
None,Bielefeld,GER,1,1569.99499512,2008-12-19,2009-02-01
None,CSKA Sofia,BUL,1,1568.88000488,2008-11-29,2009-03-07
None,Albacete,ESP,2,1568.17871094,2008-12-21,2009-01-03
None,Crystal Palace,ENG,2,1565.78967285,2008-12-29,2009-01-17
None,Empoli,ITA,2,1563.22460938,2008-12-21,2009-01-10
None,Kayseri,TUR,1,1562.67590332,2008-12-21,2009-01-24
None,Anorthosis,CYP,0,1561.95458984,2008-12-10,2009-07-02
None,Cottbus,GER,1,1558.79187012,2008-12-19,2009-01-31
None,Odense,DEN,1,1558.20080566,2008-12-18,2009-02-18
None,Basel,SUI,1,1557.78588867,2008-12-15,2009-02-07
None,Nacional,POR,1,1557.23583984,2008-12-23,2009-01-04
None,Brescia,ITA,2,1555.48669434,2008-12-20,2009-01-17
None,Zuerich,SUI,1,1555.38269043,2008-12-15,2009-02-08
None,Girona,ESP,2,1553.68481445,2008-12-21,2009-01-03
None,Huesca,ESP,2,1553.40771484,2008-12-21,2009-01-04
None,Montpellier,FRA,2,1552.30834961,2008-12-20,2009-01-09
None,Guimaraes,POR,1,1549.56115723,2008-12-20,2009-01-03
None,Elche,ESP,2,1549.07556152,2008-12-21,2009-01-03
None,Nijmegen,NED,1,1546.16662598,2008-12-29,2009-01-18
None,Banik Ostrava,CZE,1,1544.71655273,2008-12-18,2009-02-22
None,Gladbach,GER,1,1544.64746094,2008-12-19,2009-01-31
None,Belenenses,POR,1,1544.52819824,2008-12-22,2009-01-05
None,Rayo Vallecano,ESP,2,1544.45568848,2008-12-21,2009-01-04
None,Midtjylland,DEN,1,1544.0324707,2008-12-18,2009-02-18
None,Murcia,ESP,2,1543.29736328,2008-12-19,2009-01-03
None,Ankaraspor,TUR,1,1543.08496094,2008-12-22,2009-01-23
None,Heerenveen,NED,1,1542.77783203,2008-12-29,2009-01-16
None,Brondby,DEN,1,1542.61621094,2008-12-18,2009-02-18
None,Strasbourg,FRA,2,1542.5480957,2008-12-23,2009-01-17
None,Saturn Ramenskoje,RUS,1,1541.23120117,2008-12-19,2009-02-18
None,Karlsruhe,GER,1,1539.76879883,2008-12-19,2009-02-01
None,Wisla,POL,1,1539.02160645,2008-12-18,2009-02-19
None,Dinamo Zagreb,CRO,1,1536.05834961,2008-12-08,2009-02-22
None,Alaves,ESP,2,1535.65283203,2008-12-22,2009-01-04
None,Stabaek,NOR,1,1535.03393555,2008-12-05,2009-03-14
None,CFR Cluj,ROM,1,1534.65136719,2008-12-11,2009-03-01
None,Le Havre,FRA,1,1534.5871582,2008-12-21,2009-01-10
None,Young Boys,SUI,1,1531.75805664,2008-12-15,2009-02-07
None,Dinamo Bucuresti,ROM,1,1530.92675781,2008-12-11,2009-03-01
None,Leixoes,POR,1,1530.6171875,2008-12-22,2009-01-02
None,Freiburg,GER,2,1528.88720703,2008-12-19,2009-02-01
None,Ipswich,ENG,2,1528.70617676,2008-12-29,2009-01-10
None,Rimini,ITA,2,1528.65087891,2008-12-21,2009-01-12
None,Salzburg,AUT,1,1527.0435791,2008-12-07,2009-02-22
None,Lech,POL,1,1526.87036133,2008-12-18,2009-02-19
None,Preston,ENG,2,1526.28100586,2008-12-29,2009-01-10
None,Aachen,GER,2,1526.20800781,2008-12-19,2009-02-01
None,Fuerth,GER,2,1523.40515137,2008-12-19,2009-02-01
None,Rapid Wien,AUT,1,1522.13964844,2008-12-15,2009-02-22
None,Burnley,ENG,2,1522.09558105,2008-12-29,2009-01-10
None,Bari,ITA,2,1521.46679688,2008-12-21,2009-01-10
None,Albinoleffe,ITA,2,1520.76696777,2008-12-21,2009-01-10
None,Lautern,GER,2,1520.06140137,2008-12-19,2009-02-02
None,Brugge,BEL,1,1520.04174805,2008-12-21,2009-01-17
None,Duisburg,GER,2,1519.28271484,2008-12-19,2009-02-01
None,Metz,FRA,2,1517.20031738,2008-12-20,2009-01-16
None,Mlada Boleslav,CZE,1,1517.03515625,2008-12-18,2009-02-22
None,Sparta Praha,CZE,1,1514.85180664,2008-12-18,2009-02-22
None,Angers,FRA,2,1512.41052246,2008-12-20,2009-01-16
None,Legia,POL,1,1511.69067383,2008-12-18,2009-02-19
None,Levski,BUL,1,1508.88317871,2008-11-30,2009-03-08
None,Eibar,ESP,2,1508.61865234,2008-12-21,2009-01-03
None,Vicenza,ITA,2,1508.29016113,2008-12-22,2009-01-10
None,Mantova,ITA,2,1508.20385742,2008-12-21,2009-01-10
None,Bristol City,ENG,2,1507.49487305,2008-12-29,2009-01-17
None,Sedan,FRA,2,1506.69506836,2008-12-20,2009-01-16
None,Rosenborg,NOR,1,1505.28515625,2008-12-05,2009-03-15
None,QPR,ENG,2,1503.71948242,2008-12-29,2009-01-10
None,Academica,POR,1,1503.23193359,2008-12-21,2009-01-02
None,Troyes,FRA,2,1500.60192871,2008-12-20,2009-01-17
None,Kalmar,SWE,1,1499.86877441,2008-11-10,2009-04-06
None,Pisa,ITA,2,1498.39013672,2008-12-21,2009-01-12
None,Cordoba,ESP,2,1495.96081543,2008-12-21,2009-01-04
None,Breda,NED,1,1495.76696777,2008-12-27,2009-01-17
None,Dnipro,UKR,1,1495.4185791,2008-12-19,2009-02-18
None,Omonia,CYP,0,1495.32910156,2008-12-10,2009-07-02
None,APOEL,CYP,0,1495.31494141,2008-12-10,2009-07-02
None,Utrecht,NED,1,1493.54931641,2008-12-29,2009-01-17
None,Aris,GRE,1,1493.5378418,2008-12-22,2009-01-04
None,Groningen,NED,1,1493.49963379,2008-12-29,2009-01-18
None,Sassuolo,ITA,2,1493.1048584,2008-12-21,2009-01-17
None,Sturm Graz,AUT,1,1491.10998535,2008-12-14,2009-02-28
None,Estrela Amadora,POR,1,1489.80651855,2008-12-22,2009-01-04
None,Plymouth Argyle,ENG,2,1487.25976562,2008-12-29,2009-01-17
None,Gaziantepspor,TUR,1,1487.1060791,2008-12-22,2009-01-24
None,Setubal,POR,1,1486.8626709,2008-12-22,2009-01-03
None,Urziceni,ROM,1,1486.82666016,2008-12-11,2009-02-28
None,Partizan,SRB,1,1486.70935059,2008-12-11,2009-02-28
None,Cercle Brugge,BEL,1,1486.03771973,2008-12-21,2009-01-16
None,Slovan Liberec,CZE,1,1485.32299805,2008-12-18,2009-02-22
None,Triestina,ITA,2,1485.26477051,2008-12-21,2009-01-10
None,Zilina,SLK,0,1483.19152832,2008-12-05,2009-07-02
None,Guingamp,FRA,2,1482.62536621,2008-12-20,2009-01-09
None,Tomsk,RUS,1,1482.49060059,2008-12-19,2009-02-18
None,Feyenoord,NED,1,1482.4855957,2008-12-27,2009-01-16
None,Spartak Nalchik,RUS,1,1481.96520996,2008-12-19,2009-02-18
None,PAOK,GRE,1,1481.64819336,2008-12-21,2009-01-04
None,Grosseto,ITA,2,1481.6348877,2008-12-20,2009-01-10
None,Ascoli,ITA,2,1481.57714844,2008-12-21,2009-01-10
None,Sheffield Weds,ENG,2,1481.55859375,2008-12-29,2009-01-10
None,Teplice,CZE,1,1481.10961914,2008-12-18,2009-02-22
None,Genk,BEL,1,1480.36682129,2008-12-20,2009-01-18
None,Rapid Bucuresti,ROM,1,1480.26086426,2008-12-11,2009-03-01
None,Pacos Ferreira,POR,1,1478.80517578,2008-12-22,2009-01-04
None,Amiens,FRA,2,1478.32653809,2008-12-20,2009-01-16
None,Swansea,ENG,2,1478.14990234,2008-12-29,2009-01-10
None,Tromso,NOR,1,1474.41564941,2008-12-05,2009-03-15
None,Naval,POR,1,1472.75061035,2008-12-20,2009-01-04
None,Timisoara,ROM,1,1471.92883301,2008-12-11,2009-02-28
None,Brno,CZE,1,1471.44091797,2008-12-18,2009-02-22
None,Larisa,GRE,1,1470.84069824,2008-12-22,2009-01-04
None,Elfsborg,SWE,1,1469.8861084,2008-11-10,2009-04-04
None,Barnsley,ENG,2,1469.28198242,2008-12-29,2009-01-10
None,Maccabi Haifa,ISR,1,1469.18530273,2008-12-23,2009-01-17
None,Treviso,ITA,2,1468.48425293,2008-12-21,2009-01-10
None,Coventry,ENG,2,1468.16796875,2008-12-29,2009-01-10
None,Terek Grozny,RUS,1,1468.05969238,2008-12-19,2009-02-18
None,Austria Wien,AUT,1,1467.65393066,2008-12-14,2009-02-27
None,Brann,NOR,1,1466.18798828,2008-12-05,2009-03-16
None,Grasshoppers,SUI,1,1466.08605957,2008-12-10,2009-02-08
None,Rostock,GER,2,1466.03942871,2008-12-19,2009-02-01
None,Watford,ENG,2,1465.92016602,2008-12-29,2009-01-09
None,Alicante,ESP,2,1465.42932129,2008-12-21,2009-01-03
None,Gent,BEL,1,1465.12976074,2008-12-22,2009-01-17
None,FC Khimki,RUS,1,1464.99707031,2008-12-19,2009-02-18
None,Vorskla,UKR,1,1464.9564209,2008-12-19,2009-02-18
None,Aberdeen,SCO,1,1464.91638184,2008-12-28,2009-01-03
None,Augsburg,GER,2,1464.07946777,2008-12-19,2009-01-30
None,Goeteborg,SWE,1,1464.01647949,2008-11-10,2009-04-06
None,Beitar,ISR,1,1463.6217041,2008-12-23,2009-01-17
None,Frosinone,ITA,2,1463.36633301,2008-12-22,2009-01-10
None,Boulogne,FRA,2,1462.18591309,2008-12-23,2009-01-08
None,Blackpool,ENG,2,1460.19567871,2008-12-30,2009-01-17
None,Brest,FRA,2,1459.95605469,2008-12-20,2009-01-09
None,Derby,ENG,2,1458.67004395,2008-12-29,2009-01-17
None,Panionios,GRE,1,1458.25537109,2008-12-21,2009-01-03
None,Bastia,FRA,2,1458.12145996,2008-12-20,2009-01-09
None,Clermont,FRA,2,1456.82080078,2008-12-20,2009-01-09
None,Sevilla B,ESP,2,1456.76452637,2008-12-21,2009-01-04
None,Ancona,ITA,2,1453.52246094,2008-12-21,2009-01-10
None,Dundee United,SCO,1,1453.42993164,2008-12-28,2009-01-03
None,St Pauli,GER,2,1451.32617188,2008-12-19,2009-01-30
None,Litex,BUL,1,1450.14868164,2008-12-01,2009-03-09
None,Artmedia,SLK,0,1449.59143066,2008-12-05,2009-07-01
None,Viking,NOR,1,1449.5222168,2008-12-05,2009-03-15
None,Rio Ave,POR,1,1449.4263916,2008-12-21,2009-01-03
None,Lokeren,BEL,1,1449.17236328,2008-12-21,2009-01-17
None,Crvena Zvezda,SRB,1,1448.95751953,2008-12-11,2009-02-28
None,Bursaspor,TUR,1,1448.40319824,2008-12-22,2009-01-25
None,Cittadella,ITA,2,1448.31347656,2008-12-20,2009-01-10
None,Fredrikstad,NOR,1,1447.30529785,2008-12-05,2009-03-15
None,Dniprodzerzhynsk,UKR,1,1444.58569336,2008-12-19,2009-02-18
None,Westerlo,BEL,1,1443.5324707,2008-12-22,2009-01-18
None,Randers,DEN,1,1443.33532715,2008-12-18,2009-02-18
None,Muenchen 60,GER,2,1443.18859863,2008-12-19,2009-02-01
None,Chateauroux,FRA,2,1440.29626465,2008-12-20,2009-01-17
None,Denizlispor,TUR,1,1439.99304199,2008-12-22,2009-01-24
None,Netanya,ISR,1,1438.53100586,2008-12-21,2009-01-19
None,Mouscron,BEL,1,1438.32983398,2008-12-21,2009-01-17
None,Hearts,SCO,1,1437.48095703,2008-12-28,2009-01-03
None,H Tel Aviv,ISR,1,1436.74645996,2008-12-21,2009-01-17
None,Kuban,RUS,1,1436.67321777,2009-01-01,2009-02-18
None,Rostov,RUS,1,1436.67321777,2009-01-01,2009-02-18
None,Xanthi,GRE,1,1436.62268066,2008-12-21,2009-01-03
None,Helsingborg,SWE,1,1436.42944336,2008-11-10,2009-04-06
None,Koblenz,GER,2,1436.13964844,2008-12-19,2009-01-30
None,Dijon,FRA,2,1435.94018555,2008-12-20,2009-01-17
None,Norwich,ENG,2,1435.67333984,2008-12-29,2009-01-10
None,Ankaraguecue,TUR,1,1435.36999512,2008-12-22,2009-01-24
None,Piacenza,ITA,2,1434.55358887,2008-12-21,2009-01-10
None,Charleroi,BEL,1,1434.25793457,2008-12-21,2009-01-18
None,Ajaccio,FRA,2,1434.06994629,2008-12-20,2009-01-16
None,Tours,FRA,2,1433.61828613,2008-12-20,2009-01-09
None,Bueyueksehir,TUR,1,1430.96789551,2008-12-21,2009-01-25
None,Vladivostok,RUS,1,1430.1217041,2008-12-19,2009-01-02
None,Charlton,ENG,2,1430.06652832,2008-12-29,2009-01-10
None,Southampton,ENG,2,1429.09936523,2008-12-29,2009-01-10
None,Genclerbirligi,TUR,1,1428.89648438,2008-12-22,2009-01-24
None,Beerschot AC,BEL,1,1428.79760742,2008-12-21,2009-01-18
None,Trofense,POR,1,1427.30041504,2008-12-22,2009-01-04
None,Zulte Waregem,BEL,1,1427.13366699,2008-12-21,2009-01-17
None,Modena,ITA,2,1426.97387695,2008-12-21,2009-01-10
None,Debrecen,HUN,1,1426.49829102,2008-11-15,2009-03-06
None,Roda,NED,1,1425.12597656,2008-12-29,2009-01-18
None,M Zaporizhya,UKR,1,1424.23718262,2008-12-19,2009-02-18
None,Hibernian,SCO,1,1423.3717041,2008-12-28,2009-01-03
None,Viktoria Plzen,CZE,1,1423.36169434,2008-12-18,2009-02-23
None,Lyn Oslo,NOR,1,1420.95166016,2008-12-05,2009-03-15
None,Iraklis,GRE,1,1419.83886719,2008-12-21,2009-01-07
None,Craiova 1948,ROM,1,1418.70227051,2008-12-11,2009-02-27
None,Vannes,FRA,2,1418.28796387,2008-12-20,2009-01-09
None,Willem II,NED,1,1418.13110352,2008-12-28,2009-01-17
None,Shinnik Jaroslawl,RUS,1,1417.27612305,2008-12-19,2009-01-02
None,Otelul Galati,ROM,1,1416.90014648,2008-12-11,2009-02-28
None,Ingolstadt,GER,2,1416.71887207,2008-12-19,2009-02-01
None,Ahlen,GER,2,1416.53771973,2008-12-19,2009-02-01
None,Sigma Olomouc,CZE,1,1414.23449707,2008-12-18,2009-02-22
None,Hajduk,CRO,1,1413.62329102,2008-12-08,2009-02-22
None,Nordsjaelland,DEN,1,1413.20983887,2008-12-18,2009-02-18
None,Salernitana,ITA,2,1412.06152344,2008-12-21,2009-01-10
None,Bodoe Glimt,NOR,1,1411.88171387,2008-12-05,2009-03-15
None,Osnabrueck,GER,2,1411.86279297,2008-12-19,2009-01-30
None,Forest,ENG,2,1410.82421875,2008-12-29,2009-01-10
None,BATE,BLR,1,1410.77746582,2008-12-11,2009-04-05
None,Konyaspor,TUR,1,1407.35522461,2008-12-20,2009-01-23
None,Esbjerg,DEN,1,1406.42529297,2008-12-18,2009-02-18
None,Doncaster,ENG,2,1404.19140625,2008-12-29,2009-01-17
None,Lillestrom,NOR,1,1402.70837402,2008-12-05,2009-03-14
None,Wehen,GER,2,1402.64953613,2008-12-19,2009-02-01
None,Valerenga,NOR,1,1402.5144043,2008-12-05,2009-03-15
None,Eskisehirspor,TUR,1,1401.95422363,2008-12-21,2009-01-24
None,Vitesse,NED,1,1400.89599609,2008-12-28,2009-01-17
None,Trnava,SLK,0,1399.18701172,2008-12-05,2009-07-02
None,Vaslui,ROM,1,1398.45666504,2008-12-11,2009-02-27
None,Asteras Tripolis,GRE,1,1398.4239502,2008-12-21,2009-01-03
None,Sparta Rotterdam,NED,1,1395.78881836,2008-12-28,2009-01-18
None,Chernomorets,UKR,1,1395.68688965,2008-12-19,2009-02-18
None,Jablonec,CZE,1,1395.57495117,2008-12-18,2009-02-22
None,Simferopol,UKR,1,1395.31591797,2008-12-19,2009-02-18
None,Reims,FRA,2,1393.34521484,2008-12-20,2009-01-16
None,Aarau,SUI,1,1391.8293457,2008-12-10,2009-02-07
None,AIK,SWE,1,1389.21008301,2008-11-10,2009-04-05
None,Avellino,ITA,2,1386.37451172,2008-12-21,2009-01-10
None,Karpaty,UKR,1,1384.69812012,2008-12-19,2009-02-18
None,Heracles,NED,1,1384.54406738,2008-12-28,2009-01-17
None,Antalyaspor,TUR,1,1384.49279785,2008-12-22,2009-01-24
None,Kilmarnock,SCO,1,1383.33007812,2008-12-28,2009-01-03
None,Oberhausen,GER,2,1382.31506348,2008-12-19,2009-01-30
None,Sion,SUI,1,1381.37011719,2008-12-14,2009-02-08
None,Ried,AUT,1,1379.94824219,2008-12-14,2009-02-20
None,Aarhus,DEN,1,1379.13903809,2008-12-18,2009-02-18
None,Molde,NOR,1,1378.68139648,2008-12-05,2009-03-15
None,Bistrita,ROM,1,1377.82568359,2008-12-11,2009-03-01
None,Malmoe,SWE,1,1377.44348145,2008-11-10,2009-04-04
None,Nimes,FRA,2,1376.91552734,2008-12-20,2009-01-09
None,Bergen,BEL,1,1374.74609375,2008-12-21,2009-01-17
None,Ergotelis,GRE,1,1373.83935547,2008-12-22,2009-01-03
None,Arsenal Kyiv,UKR,1,1371.16796875,2008-12-19,2009-02-18
None,Novi Sad,SRB,1,1370.77819824,2008-12-11,2009-02-28
None,Austria Kaernten,AUT,1,1370.73803711,2008-12-07,2009-02-21
None,FSV Frankfurt,GER,2,1369.48754883,2008-12-19,2009-02-01
None,Ceske Budejovice,CZE,1,1369.12316895,2008-12-18,2009-02-22
None,OFI,GRE,1,1368.71447754,2008-12-22,2009-01-04
None,Belchatow,POL,1,1367.77416992,2008-12-18,2009-02-19
None,Mechelen,BEL,1,1366.68945312,2008-12-21,2009-01-17
None,Motherwell,SCO,1,1366.37670898,2008-12-28,2009-01-03
None,Horsens,DEN,1,1366.08642578,2008-12-18,2009-02-18
None,Hacettepespor,TUR,1,1365.51904297,2008-12-21,2009-01-25
