Rank,Club,Country,Level,Elo,From,To
56,PSV,NED,1,1691.7701416,2012-12-23,2013-01-05
57,Wolfsburg,GER,1,1688.96240234,2012-12-30,2013-01-06
58,West Brom,ENG,1,1688.0871582,2012-12-30,2013-01-01
59,Stoke,ENG,1,1686.59277344,2012-12-30,2013-01-01
60,Montpellier,FRA,1,1685.34448242,2012-12-27,2013-01-01
61,Rayo Vallecano,ESP,1,1680.00549316,2012-12-23,2013-01-01
62,Dnipro,UKR,1,1677.8548584,2012-12-23,2013-01-01
63,Celta,ESP,1,1677.5604248,2012-12-23,2013-01-05
64,Depor,ESP,1,1674.42236328,2012-12-27,2013-01-05
65,Galatasaray,TUR,1,1674.09289551,2012-12-27,2013-01-12
66,Fiorentina,ITA,1,1672.48474121,2012-12-30,2013-01-06
67,Braga,POR,1,1671.53430176,2012-12-30,2013-01-06
68,Villarreal,ESP,2,1671.40673828,2012-12-30,2013-01-05
69,Swansea,ENG,1,1670.9708252,2012-12-30,2013-01-01
70,Hertha,GER,2,1670.7800293,2012-12-23,2013-01-01
71,Roma,ITA,1,1669.54650879,2012-12-23,2013-01-01
72,Espanyol,ESP,1,1665.63378906,2012-12-21,2013-01-05
73,Newcastle,ENG,1,1665.22998047,2012-12-30,2013-01-02
74,Rubin Kazan,RUS,1,1664.79992676,2012-12-30,2013-01-02
75,Rennes,FRA,1,1664.48535156,2012-12-30,2013-01-02
76,Duesseldorf,GER,1,1662.52258301,2012-12-30,2013-01-02
77,Viktoria Plzen,CZE,1,1660.78735352,2012-12-24,2013-01-02
78,Dynamo Moskva,RUS,1,1660.07580566,2012-12-24,2013-01-02
79,Marseille,FRA,1,1657.20043945,2012-12-27,2013-01-05
80,Spartak Moskva,RUS,1,1656.91320801,2012-12-27,2013-01-05
81,Basel,SUI,1,1653.37158203,2012-12-30,2013-01-01
82,Fenerbahce,TUR,1,1650.77954102,2012-12-30,2013-01-01
83,Sunderland,ENG,1,1650.06225586,2012-12-30,2013-01-01
84,Parma,ITA,1,1646.55004883,2012-12-30,2013-01-01
85,Alcorcon,ESP,2,1646.23498535,2012-12-30,2013-01-01
86,Fulham,ENG,1,1644.07714844,2012-12-30,2013-01-01
87,Saint-Etienne,FRA,1,1639.71008301,2012-12-30,2013-01-01
88,Elche,ESP,2,1637.61877441,2012-12-30,2013-01-01
89,Almeria,ESP,2,1634.46240234,2012-12-30,2013-01-01
90,Twente,NED,1,1634.4510498,2012-12-30,2013-01-01
91,Granada,ESP,1,1634.40356445,2012-12-30,2013-01-01
92,West Ham,ENG,1,1634.08837891,2012-12-30,2013-01-01
93,Udinese,ITA,1,1632.4987793,2012-12-30,2013-01-05
94,Norwich,ENG,1,1631.36071777,2012-12-30,2013-01-01
95,Steaua,ROM,1,1631.1048584,2012-12-24,2013-01-01
96,Hoffenheim,GER,1,1628.0690918,2012-12-30,2013-01-01
97,Toulouse,FRA,1,1625.11730957,2012-12-30,2013-01-01
98,Girona,ESP,2,1624.77478027,2012-12-30,2013-01-01
99,Sparta Praha,CZE,1,1623.0357666,2012-12-30,2013-01-05
100,Augsburg,GER,1,1620.43786621,2012-12-30,2013-01-05
None,Wigan,ENG,1,1617.78771973,2012-12-30,2013-01-01
None,Valenciennes,FRA,1,1617.37414551,2012-12-24,2013-01-13
None,Nice,FRA,1,1617.07214355,2012-12-23,2013-01-13
None,Lorient,FRA,1,1616.90356445,2012-12-23,2013-01-12
None,Gijon,ESP,2,1616.40905762,2012-12-23,2013-01-05
None,Lok Moskva,RUS,1,1613.79089355,2012-12-09,2013-02-12
None,Sporting,POR,1,1613.27404785,2012-12-16,2013-01-05
None,Celtic,SCO,1,1612.90917969,2012-12-30,2013-01-02
None,Fuerth,GER,1,1609.83129883,2012-12-16,2013-01-19
None,Feyenoord,NED,1,1609.30407715,2012-12-24,2013-01-20
None,Barcelona B,ESP,2,1607.6451416,2012-12-23,2013-01-05
None,Besiktas,TUR,1,1603.64819336,2012-12-22,2013-01-19
None,Kuban,RUS,1,1602.62854004,2012-12-09,2013-02-14
None,FC Kobenhavn,DEN,1,1601.8145752,2012-12-10,2013-03-03
None,Aston Villa,ENG,1,1600.66577148,2012-12-30,2013-01-01
None,Catania,ITA,1,1598.60058594,2012-12-22,2013-01-05
None,CFR Cluj,ROM,1,1592.80432129,2012-12-10,2013-02-14
None,APOEL,CYP,0,1591.015625,2012-12-07,2013-07-18
None,Lautern,GER,2,1590.23608398,2012-12-15,2013-02-04
None,Braunschweig,GER,2,1588.86010742,2012-12-18,2013-02-02
None,Brugge,BEL,1,1587.16027832,2012-12-27,2013-01-27
None,Genk,BEL,1,1586.15576172,2012-12-27,2013-01-19
None,Bologna,ITA,1,1582.78381348,2012-12-23,2013-01-06
None,Las Palmas,ESP,2,1582.5670166,2012-12-23,2013-01-06
None,Koeln,GER,2,1579.53259277,2012-12-15,2013-02-02
None,Young Boys,SUI,1,1576.98815918,2012-12-07,2013-02-09
None,Chievo,ITA,1,1575.69213867,2012-12-23,2013-01-06
None,Atalanta,ITA,1,1573.72277832,2012-12-23,2013-01-06
None,Reading,ENG,1,1572.16955566,2012-12-30,2013-01-01
None,Trabzonspor,TUR,1,1571.86975098,2012-12-24,2013-01-20
None,Evian TG,FRA,1,1566.81652832,2012-12-24,2013-01-12
None,Cordoba,ESP,2,1566.36645508,2012-12-23,2013-01-06
None,Austria Wien,AUT,1,1566.12780762,2012-12-17,2013-02-17
None,Salzburg,AUT,1,1564.29650879,2012-12-16,2013-02-24
None,Sassuolo,ITA,2,1564.11865234,2012-12-31,2013-01-25
None,Cardiff,ENG,2,1563.54418945,2012-12-30,2013-01-01
None,Brest,FRA,1,1563.39074707,2012-12-22,2013-01-12
None,Standard,BEL,1,1562.89672852,2012-12-28,2013-01-19
None,Numancia,ESP,2,1560.22814941,2012-12-23,2013-01-06
None,Maritimo,POR,1,1559.70910645,2012-12-16,2013-01-06
None,Southampton,ENG,1,1559.3984375,2012-12-30,2013-01-01
None,PAOK,GRE,1,1558.73193359,2012-12-18,2013-01-06
None,FC Krasnodar,RUS,1,1558.46984863,2012-12-08,2013-02-14
None,Caen,FRA,2,1557.33203125,2012-12-22,2013-01-12
None,Bursaspor,TUR,1,1556.85449219,2012-12-24,2013-01-19
None,Vaslui,ROM,1,1555.60546875,2012-12-09,2013-02-14
None,BATE,BLR,1,1553.94006348,2012-12-06,2013-02-14
None,Muenchen 60,GER,2,1550.94018555,2012-12-17,2013-02-04
None,Torino,ITA,1,1548.15197754,2012-12-23,2013-01-05
None,Ajaccio,FRA,1,1547.38916016,2012-12-23,2013-01-11
None,St Pauli,GER,2,1547.20068359,2012-12-16,2013-02-03
None,Guimaraes,POR,1,1546.48388672,2012-12-17,2013-01-05
None,Monaco,FRA,2,1545.37976074,2012-12-23,2013-01-14
None,Eskisehirspor,TUR,1,1543.65515137,2012-12-24,2013-01-21
None,Sochaux,FRA,1,1542.51928711,2012-12-24,2013-01-13
None,Nacional,POR,1,1540.65881348,2012-12-16,2013-01-05
None,Vitesse,NED,1,1539.47167969,2012-12-23,2013-01-19
None,Panathinaikos,GRE,1,1538.75036621,2012-12-17,2013-01-05
None,Nancy,FRA,1,1536.46789551,2012-12-23,2013-01-12
None,Sion,SUI,1,1535.95898438,2012-12-07,2013-02-10
None,Pacos Ferreira,POR,1,1535.59790039,2012-12-17,2013-01-05
None,Palermo,ITA,1,1535.57299805,2012-12-23,2013-01-06
None,Recreativo,ESP,2,1534.90905762,2012-12-23,2013-01-05
None,Molde,NOR,1,1534.57653809,2012-12-07,2013-03-15
None,QPR,ENG,1,1534.38391113,2012-12-31,2013-01-02
None,Siena,ITA,1,1531.67822266,2012-12-23,2013-01-06
None,Ponferradina,ESP,2,1530.34912109,2012-12-23,2013-01-05
None,Bastia,FRA,1,1530.32348633,2012-12-23,2013-01-13
None,Arsenal Kyiv,UKR,1,1529.52648926,2012-12-07,2013-02-13
None,Cagliari,ITA,1,1528.60595703,2012-12-22,2013-01-05
None,Reims,FRA,1,1527.77990723,2012-12-23,2013-01-13
None,Terek Grozny,RUS,1,1527.51220703,2012-12-10,2013-02-14
None,Hull,ENG,2,1525.97277832,2012-12-30,2013-01-01
None,Santander,ESP,2,1524.0423584,2012-12-23,2013-01-05
None,Nantes,FRA,2,1524.0012207,2012-12-24,2013-01-11
None,Lokeren,BEL,1,1523.0111084,2012-12-27,2013-01-19
None,Rio Ave,POR,1,1522.92041016,2012-12-16,2013-01-05
None,Bolton,ENG,2,1522.12890625,2012-12-30,2013-01-01
None,Middlesbrough,ENG,2,1522.12390137,2012-12-30,2013-01-01
None,Sabadell,ESP,2,1521.36694336,2012-12-23,2013-01-06
None,Leicester,ENG,2,1520.96691895,2012-12-30,2013-01-01
None,Union Berlin,GER,2,1518.20153809,2012-12-18,2013-02-01
None,Watford,ENG,2,1517.46032715,2012-12-30,2013-01-01
None,Antalyaspor,TUR,1,1516.57873535,2012-12-24,2013-01-09
None,Sampdoria,ITA,1,1515.91455078,2012-12-23,2013-01-06
None,Gaziantepspor,TUR,1,1515.3927002,2012-12-24,2013-01-19
None,Lugo,ESP,2,1514.79199219,2012-12-23,2013-01-06
None,Utrecht,NED,1,1514.44250488,2012-12-24,2013-01-20
None,Dinamo Zagreb,CRO,1,1514.10534668,2012-12-09,2013-02-16
None,Auxerre,FRA,2,1513.46252441,2012-12-22,2013-01-12
None,Blackburn,ENG,2,1512.11975098,2012-12-30,2013-01-01
None,Rosenborg,NOR,1,1511.74719238,2012-12-07,2013-03-17
None,Angers,FRA,2,1511.61987305,2012-12-22,2013-01-11
None,Rapid Wien,AUT,1,1510.95141602,2012-12-16,2013-02-17
None,Hercules,ESP,2,1510.89343262,2012-12-23,2013-01-06
None,Genoa,ITA,1,1508.7590332,2012-12-23,2013-01-06
None,Olhanense,POR,1,1508.35986328,2012-12-16,2013-01-05
None,Zulte Waregem,BEL,1,1507.44812012,2012-12-27,2013-01-26
None,Alkmaar,NED,1,1507.44091797,2012-12-22,2013-01-19
None,Jablonec,CZE,1,1507.28076172,2012-12-07,2013-02-14
None,Paderborn,GER,2,1507.03869629,2012-12-17,2013-02-02
None,Blackpool,ENG,2,1505.82177734,2012-12-30,2013-01-01
None,Guingamp,FRA,2,1505.64904785,2012-12-22,2013-01-11
None,Xerez,ESP,2,1504.40893555,2012-12-21,2013-01-06
None,Verona,ITA,2,1502.01879883,2012-12-31,2013-01-26
None,Anorthosis,CYP,0,1499.92089844,2012-12-07,2013-07-18
None,Dijon,FRA,2,1498.27758789,2012-12-22,2013-01-11
None,Genclerbirligi,TUR,1,1497.78771973,2012-12-24,2013-01-20
None,Guadalajara,ESP,2,1497.56762695,2012-12-23,2013-01-06
None,Dniprodzerzhynsk,UKR,1,1495.75830078,2012-12-07,2013-02-13
None,Pescara,ITA,1,1495.23876953,2012-12-22,2013-01-06
None,Murcia,ESP,2,1494.57104492,2012-12-23,2013-01-06
None,Ingolstadt,GER,2,1494.3828125,2012-12-16,2013-02-03
None,Crystal Palace,ENG,2,1493.86340332,2012-12-30,2013-01-01
None,Millwall,ENG,2,1492.43347168,2012-12-30,2013-01-01
None,H Tel Aviv,ISR,1,1491.47644043,2012-12-30,2013-01-05
None,Sigma Olomouc,CZE,1,1491.26757812,2012-12-07,2013-02-14
None,Huesca,ESP,2,1490.61853027,2012-12-23,2013-01-06
None,Rostov,RUS,1,1490.30456543,2012-12-08,2013-02-14
None,Birmingham,ENG,2,1489.69995117,2012-12-30,2013-01-01
None,Legia,POL,1,1489.68908691,2012-12-08,2013-02-23
None,Amkar Perm,RUS,1,1489.32861328,2012-12-09,2013-02-14
None,Nordsjaelland,DEN,1,1488.16540527,2012-12-10,2013-03-03
None,Omonia,CYP,0,1488.03173828,2012-12-07,2013-07-18
None,Cottbus,GER,2,1487.66540527,2012-12-15,2013-02-03
None,FSV Frankfurt,GER,2,1487.57775879,2012-12-16,2013-02-03
None,AIK,SWE,1,1487.03735352,2012-12-07,2013-04-01
None,Karabuekspor,TUR,1,1486.89758301,2012-12-23,2013-01-20
None,Simferopol,UKR,1,1486.19665527,2012-12-07,2013-02-13
None,Orduspor,TUR,1,1485.79760742,2012-12-22,2013-01-21
None,Helsingborg,SWE,1,1485.6081543,2012-12-07,2013-03-31
None,Dinamo Bucuresti,ROM,1,1484.14453125,2012-12-10,2013-02-14
None,Gil Vicente,POR,1,1483.80834961,2012-12-16,2013-01-05
None,Duisburg,GER,2,1483.65380859,2012-12-17,2013-02-01
None,Troyes,FRA,1,1483.23608398,2012-12-23,2013-01-12
None,Aue,GER,2,1483.00244141,2012-12-15,2013-02-02
None,Slovan Liberec,CZE,1,1482.0435791,2012-12-07,2013-02-14
None,Real Madrid B,ESP,2,1481.45422363,2012-12-22,2013-01-05
None,Beira Mar,POR,1,1479.64318848,2012-12-16,2013-01-06
None,Livorno,ITA,2,1478.9597168,2012-12-31,2013-01-26
None,Luzern,SUI,1,1477.92834473,2012-12-07,2013-02-09
None,Lens,FRA,2,1477.90393066,2012-12-22,2013-01-11
None,Rapid Bucuresti,ROM,1,1477.47106934,2012-12-09,2013-02-14
None,Heerenveen,NED,1,1477.13330078,2012-12-23,2013-01-19
None,Mirandes,ESP,2,1475.84997559,2012-12-23,2013-01-06
None,Estoril,POR,1,1475.44775391,2012-12-17,2013-01-06
None,Bueyueksehir,TUR,1,1474.65490723,2012-12-23,2013-01-19
None,Academica,POR,1,1474.26953125,2012-12-17,2013-01-05
None,Bochum,GER,2,1474.26452637,2012-12-17,2013-02-01
None,Forest,ENG,2,1473.72460938,2012-12-30,2013-01-01
None,Partizan,SRB,1,1473.25158691,2012-12-07,2013-03-02
None,Sivasspor,TUR,1,1472.97167969,2012-12-24,2013-01-19
None,Kryliya Sovetov,RUS,1,1472.05737305,2012-12-09,2013-02-14
None,M Tel Aviv,ISR,1,1471.68383789,2012-12-31,2013-01-07
None,AEL Limassol,CYP,0,1471.60925293,2012-12-07,2013-07-01
None,Atromitos,GRE,1,1471.29064941,2012-12-17,2013-01-06
None,Sturm Graz,AUT,1,1470.76525879,2012-12-17,2013-02-16
None,Aalen,GER,2,1470.48193359,2012-12-15,2013-02-01
None,Kortrijk,BEL,1,1469.54309082,2012-12-27,2013-01-19
None,Grasshoppers,SUI,1,1469.49230957,2012-12-07,2013-02-09
None,Astra,ROM,1,1469.17944336,2012-12-11,2013-02-14
None,Nijmegen,NED,1,1467.96813965,2012-12-23,2013-01-20
None,Mlada Boleslav,CZE,1,1466.27441406,2012-12-07,2013-02-14
None,Varese,ITA,2,1466.01025391,2012-12-31,2013-01-19
None,Chernomorets,UKR,1,1465.67370605,2012-12-07,2013-02-13
None,Maccabi Haifa,ISR,1,1464.99645996,2012-12-30,2013-01-06
None,Maribor,SVN,1,1463.79614258,2012-12-07,2013-03-02
None,Malmoe,SWE,1,1463.42382812,2012-12-07,2013-04-01
None,Zuerich,SUI,1,1463.19104004,2012-12-07,2013-02-10
None,Brighton,ENG,2,1462.57141113,2012-12-30,2013-01-01
None,Vorskla,UKR,1,1461.44360352,2012-12-07,2013-02-13
None,Istres,FRA,2,1461.13378906,2012-12-22,2013-01-11
None,Kayseri,TUR,1,1460.9329834,2012-12-22,2013-01-19
None,Wolves,ENG,2,1457.83728027,2012-12-30,2013-01-01
None,Haecken,SWE,1,1457.74047852,2012-12-07,2013-03-31
None,StGallen,SUI,1,1457.15197754,2012-12-07,2013-02-14
None,Le Havre,FRA,2,1455.70397949,2012-12-22,2013-01-11
None,Burnley,ENG,2,1455.52905273,2012-12-30,2013-01-01
None,Clermont,FRA,2,1454.70031738,2012-12-22,2013-01-11
None,Kiryat Shmona,ISR,1,1451.7520752,2012-12-30,2013-01-07
None,Heracles,NED,1,1449.89501953,2012-12-23,2013-01-19
None,Setubal,POR,1,1449.86865234,2012-12-08,2013-01-05
None,Volga,RUS,1,1449.23632812,2012-12-09,2013-02-14
None,Dresden,GER,2,1448.40332031,2012-12-17,2013-02-01
None,Gent,BEL,1,1447.94555664,2012-12-27,2013-01-19
None,Stromsgodset,NOR,1,1447.80297852,2012-12-07,2013-03-17
None,Videoton,HUN,1,1447.04492188,2012-12-08,2013-03-03
None,Derby,ENG,2,1446.63952637,2012-12-30,2013-01-01
None,Sedan,FRA,2,1446.46594238,2012-12-24,2013-01-11
None,Elfsborg,SWE,1,1445.8548584,2012-12-07,2013-04-01
None,Pandurii,ROM,1,1444.57666016,2012-12-08,2013-02-14
None,Soligorsk,BLR,1,1443.66430664,2012-12-06,2013-02-14
None,Leeds,ENG,2,1443.08581543,2012-12-30,2013-01-01
None,Brescia,ITA,2,1442.87695312,2012-12-31,2013-01-22
None,Tromso,NOR,1,1440.34509277,2012-12-07,2013-03-17
None,Den Haag,NED,1,1439.01672363,2012-12-23,2013-01-20
None,Asteras Tripolis,GRE,1,1438.83203125,2012-12-16,2013-01-05
None,Bergen,BEL,1,1438.38781738,2012-12-27,2013-01-19
None,Ipswich,ENG,2,1438.25,2012-12-30,2013-01-01
None,Ilichivets,UKR,1,1437.58740234,2012-12-07,2013-02-13
None,AEK,GRE,1,1437.15698242,2012-12-17,2013-01-05
None,Le Mans,FRA,2,1437.12866211,2012-12-23,2013-01-11
None,Novara,ITA,2,1437.03222656,2012-12-31,2013-01-26
None,Waalwijk,NED,1,1436.12902832,2012-12-24,2013-01-19
None,Tours,FRA,2,1435.87194824,2012-12-22,2013-01-11
None,Otelul Galati,ROM,1,1433.59680176,2012-12-09,2013-02-14
None,Modena,ITA,2,1432.453125,2012-12-31,2013-01-26
None,Moreirense,POR,1,1432.05090332,2012-12-17,2013-01-06
None,Bnei Yehuda,ISR,1,1431.09924316,2012-12-30,2013-01-05
None,Empoli,ITA,2,1430.89611816,2012-12-31,2013-01-26
None,Gyoer,HUN,1,1430.87878418,2012-12-08,2013-03-02
None,Lech,POL,1,1428.27844238,2012-12-10,2013-02-24
None,Leuven,BEL,1,1428.27307129,2012-12-27,2013-01-19
None,Brasov,ROM,1,1428.20788574,2012-12-11,2013-02-14
None,Petrolul Ploiesti,ROM,1,1427.92614746,2012-12-09,2013-02-14
None,Thun,SUI,1,1427.67163086,2012-12-07,2013-02-14
None,Mechelen,BEL,1,1426.73425293,2012-12-27,2013-01-19
None,Nimes,FRA,2,1426.46166992,2012-12-22,2013-01-11
None,Zilina,SLK,0,1425.4197998,2012-08-10,2013-07-04
None,Mordovia,RUS,1,1424.45446777,2012-12-10,2013-02-14
None,Dukla,CZE,1,1423.97790527,2012-12-07,2013-02-14
None,Ried,AUT,1,1423.87255859,2012-12-16,2013-02-16
None,Bari,ITA,2,1423.46081543,2012-12-31,2013-01-26
None,Odense,DEN,1,1423.44616699,2012-12-07,2013-03-03
None,Alanya,RUS,1,1422.67114258,2012-12-09,2013-02-14
None,Kasimpasa,TUR,1,1421.70532227,2012-12-23,2013-01-18
None,Teplice,CZE,1,1419.70739746,2012-12-07,2013-02-14
None,Ascoli,ITA,2,1419.47509766,2012-12-31,2013-01-26
None,Roda,NED,1,1417.70922852,2012-12-24,2013-01-20
None,Levski,BUL,1,1417.67077637,2012-12-09,2013-03-03
None,Groningen,NED,1,1416.21740723,2012-12-24,2013-01-20
None,Chateauroux,FRA,2,1415.19567871,2012-12-22,2013-01-11
None,Juve Stabia,ITA,2,1415.15795898,2012-12-31,2013-01-28
None,Aalborg,DEN,1,1414.55053711,2012-12-07,2013-03-01
None,Karpaty,UKR,1,1413.26696777,2012-12-07,2013-02-13
None,Lausanne,SUI,1,1411.98706055,2012-12-07,2013-02-10
None,Arles-Avignon,FRA,2,1411.35559082,2012-12-22,2013-01-11
None,Laval,FRA,2,1410.94555664,2012-12-22,2013-01-14
None,Gornik,POL,1,1409.23876953,2012-12-09,2013-02-25
None,Midtjylland,DEN,1,1407.90966797,2012-12-10,2013-03-02
None,Padova,ITA,2,1406.20495605,2012-12-31,2013-01-26
None,Slavia Praha,CZE,1,1405.36804199,2012-12-07,2013-02-14
None,Viking,NOR,1,1403.56054688,2012-12-07,2013-03-15
None,Zorya,UKR,1,1403.54370117,2012-12-07,2013-02-13
None,Aarhus,DEN,1,1402.5402832,2012-12-11,2013-03-04
None,Haugesund,NOR,1,1401.94311523,2012-12-07,2013-03-16
None,Debrecen,HUN,1,1401.86132812,2012-12-08,2013-03-02
None,Polonia Warszawa,POL,1,1400.93994141,2012-12-11,2013-02-22
None,Dinamo Minsk,BLR,1,1400.35766602,2012-12-06,2013-02-14
None,Slovacko,CZE,1,1400.13183594,2012-12-07,2013-02-14
None,Mersin Idman,TUR,1,1399.52319336,2012-12-24,2013-01-21
None,Aris,GRE,1,1397.14807129,2012-12-17,2013-01-06
None,Charlton,ENG,2,1396.66320801,2012-12-30,2013-01-01
None,Gazelec,FRA,2,1395.32922363,2012-12-22,2013-01-11
None,Sandhausen,GER,2,1395.20715332,2012-12-15,2013-02-01
None,CSKA Sofia,BUL,1,1395.15673828,2012-12-10,2013-03-02
None,Panthrakikos,GRE,1,1395.07287598,2012-12-16,2013-01-06
None,Servette,SUI,1,1394.80187988,2012-12-07,2013-02-09
None,Cercle Brugge,BEL,1,1394.31628418,2012-12-27,2013-02-02
None,Slask,POL,1,1394.13427734,2012-12-08,2013-02-24
None,Huddersfield,ENG,2,1393.80090332,2012-12-30,2013-01-01
None,Volyn Lutsk,UKR,1,1391.8717041,2012-12-07,2013-02-13
None,Niort,FRA,2,1391.06945801,2012-12-22,2013-01-11
None,Odd Grenland,NOR,1,1388.16052246,2012-12-07,2013-03-17
None,Kryvbas,UKR,1,1387.75585938,2012-12-07,2013-02-13
None,Breda,NED,1,1387.57263184,2012-12-23,2013-01-19
None,Giannina,GRE,1,1387.2590332,2012-12-18,2013-01-05
None,Brann,NOR,1,1385.41931152,2012-12-07,2013-03-16
None,Regensburg,GER,2,1385.10229492,2012-12-17,2013-02-03
None,Cesena,ITA,2,1383.28991699,2012-12-31,2013-01-26
None,Gaz Metan,ROM,1,1383.06420898,2012-12-08,2013-02-14
None,Valerenga,NOR,1,1382.97753906,2012-12-07,2013-03-16
None,Chiajna,ROM,1,1382.34912109,2012-12-11,2013-02-14
None,Crotone,ITA,2,1381.99780273,2012-12-31,2013-01-25
None,Ashdod,ISR,1,1381.83435059,2013-01-01,2013-01-06
None,Bristol City,ENG,2,1381.80957031,2012-12-30,2013-01-01
None,Banik Ostrava,CZE,1,1381.53405762,2012-12-07,2013-02-14
None,Cittadella,ITA,2,1380.30944824,2012-12-31,2013-01-26
None,Randers,DEN,1,1380.06359863,2012-12-09,2013-03-03
None,Viitorul,ROM,1,1380.01513672,2012-12-11,2013-02-14
None,Levadeiakos,GRE,1,1379.96533203,2012-12-17,2013-01-05
None,Horsens,DEN,1,1378.16137695,2012-12-10,2013-03-03
None,Slovan Bratislava,SLK,0,1376.59301758,2012-08-10,2013-07-04
None,Peterboro,ENG,2,1376.46008301,2012-12-30,2013-01-01
None,Motherwell,SCO,1,1375.90783691,2012-12-30,2013-01-02
None,Reggina,ITA,2,1375.42041016,2012-12-31,2013-01-26
None,Aalesund,NOR,1,1374.60449219,2012-12-07,2013-03-16
None,Crvena Zvezda,SRB,1,1373.31982422,2012-12-07,2013-02-27
None,Iasi,ROM,1,1373.23547363,2012-12-10,2013-02-14
None,Panionios,GRE,1,1372.94445801,2012-12-16,2013-01-06
None,Hajduk,CRO,1,1372.7565918,2012-12-09,2013-02-16
None,Beitar,ISR,1,1371.47351074,2013-01-01,2013-01-05
None,Litex,BUL,1,1370.69689941,2012-12-09,2013-03-02
None,Xanthi,GRE,1,1369.85852051,2012-12-17,2013-01-07
None,Sheffield Weds,ENG,2,1369.38549805,2012-12-30,2013-01-01
None,Elazigspor,TUR,1,1368.64404297,2012-12-24,2013-01-20
None,Lierse,BEL,1,1367.79772949,2012-12-28,2013-01-19
None,Veria,GRE,1,1367.54943848,2012-12-17,2013-01-06
None,Platanias,GRE,1,1367.4765625,2012-12-17,2013-01-05
None,Hradec Kralove,CZE,1,1367.39099121,2012-12-07,2013-02-14
